startup_name,founded_year,country,continent,industry,funding_stage,funding_stage_group,size_employees,size_revenue,size_funding,size_valuation,tech_stack,total_funding_millions,number_employees,annual_revenue_millions,valuation_billions,customers_millions,social_media_followers,revenue_per_employee,funding_per_employee,valuation_per_employee,revenue_per_customer,funding_per_customer,valuation_per_customer,funding_to_revenue,valuation_to_revenue,revenue_to_funding,followers_per_customer,success_score,acquired,ipo,cluster,ratio_cluster_new,ratio_pca1_new,ratio_pca2_new
Startup_4006,2017-01-01,India,Asia,FinTech,Series B,Growth Stage,Small,High,Low,High,"Node.js, React",15.0,655.0,555.0,33.47,74.0,164244.0,0.8460365853658537,0.022865853658536585,51.021341463414636,7.4,0.2,446.26666666666665,0.02697841726618705,60.197841726618705,34.6875,2189.92,9.0,1,1,1,1,-0.8751068645468495,-0.04481890040540723
Startup_4007,2013-01-01,China,Asia,Gaming,Series A,Growth Stage,Large,Low,High,Low,"Node.js, React",489.0,3385.0,140.0,8.52,13.0,1109511.0,0.04134672179562906,0.14441819255759009,2.51624335499114,10.0,34.92857142857143,608.5714285714286,3.4680851063829787,60.42553191489362,0.2857142857142857,79250.78571428571,9.0,0,1,4,1,0.2922429937947956,-0.26135653595012576
Startup_4008,2013-01-01,Brazil,South America,EdTech,IPO,Late Stage,Medium,High,Low,Medium,"Node.js, React",53.0,2091.0,575.0,20.36,90.0,2023862.0,0.2748565965583174,0.025334608030592735,9.732313575525813,6.318681318681318,0.5824175824175825,223.73626373626374,0.0920138888888889,35.34722222222222,10.648148148148149,22240.24175824176,5.0,0,0,1,1,-0.865812531377592,-0.23815168034844442
Startup_4009,2003-01-01,Germany,Europe,Energy,Series A,Growth Stage,Large,High,Medium,High,"Java, Spring",146.0,4027.0,845.0,39.78,23.0,1428356.0,0.20978152929493546,0.03624627606752731,9.87586891757696,35.208333333333336,6.083333333333333,1657.5,0.17257683215130024,47.02127659574468,5.7482993197278915,59514.833333333336,5.0,1,0,4,1,0.08672469954489058,-0.2501859225702293
Startup_4010,2003-01-01,Canada,North America,E-commerce,Seed,Early Stage,Large,Medium,High,High,"C++, ML",345.0,4090.0,366.0,39.35,4.0,3341761.0,0.0894646785626986,0.08433145930090442,9.618675140552432,73.2,69.0,7870.0,0.9400544959128065,107.22070844686648,1.0578034682080926,668352.2,3.0,1,0,0,3,5.262817654989616,-0.27684934609969836
Startup_4011,2014-01-01,China,Asia,Logistics,Seed,Early Stage,Large,High,High,Medium,"Python, AI",430.0,4531.0,583.0,17.81,12.0,4414885.0,0.12864077669902912,0.09488084730803177,3.9298323036187113,44.84615384615385,33.07692307692308,1370.0,0.7363013698630136,30.496575342465754,1.3526682134570767,339606.53846153844,4.0,1,0,4,1,1.5362120220184887,-0.27184492232274154
Startup_4012,2013-01-01,UK,Europe,E-commerce,Series B,Growth Stage,Large,High,Low,High,"Node.js, React",84.0,2682.0,594.0,27.76,70.0,2184761.0,0.22139396198285502,0.03130823704808051,10.346626910175177,8.366197183098592,1.1830985915492958,390.98591549295776,0.1411764705882353,46.65546218487395,6.988235294117647,30771.281690140844,6.0,0,1,1,1,-0.7587582216097927,-0.2452611525254273
Startup_4013,2011-01-01,India,Asia,Logistics,Seed,Early Stage,Large,High,High,Low,"PHP, Laravel",388.0,3032.0,515.0,12.56,32.0,1029261.0,0.16979887899769205,0.12792614573030003,4.141114408176723,15.606060606060606,11.757575757575758,380.6060606060606,0.751937984496124,24.34108527131783,1.3239074550128536,31189.727272727272,3.0,1,1,4,1,-0.4028492994595115,-0.2418871408460479
Startup_4014,2000-01-01,China,Asia,EdTech,Series B,Growth Stage,Small,High,High,High,"Java, Spring",468.0,212.0,817.0,49.0,29.0,3182074.0,3.835680751173709,2.1971830985915495,230.04694835680752,27.233333333333334,15.6,1633.3333333333333,0.5721271393643031,59.90220048899756,1.7420042643923241,106069.13333333333,8.0,1,1,4,1,0.35307287441740226,1.4415472880356153
Startup_4015,2020-01-01,India,Asia,EdTech,IPO,Late Stage,Small,Low,Medium,High,"Node.js, React",202.0,5.0,235.0,45.3,28.0,4894222.0,39.166666666666664,33.666666666666664,7550.0,8.10344827586207,6.9655172413793105,1562.0689655172414,0.8559322033898306,191.94915254237287,1.1576354679802956,168766.27586206896,3.0,0,0,3,4,0.21415434736455577,32.966331351027954
Startup_4016,2016-01-01,Japan,Asia,Healthcare,Series A,Growth Stage,Small,High,High,High,"C++, ML",269.0,1145.0,531.0,48.25,30.0,2089496.0,0.46335078534031415,0.23472949389179756,42.102966841186735,17.129032258064516,8.67741935483871,1556.4516129032259,0.5056390977443609,90.69548872180451,1.9666666666666666,67403.09677419355,3.0,1,0,4,1,-0.07164828834761527,-0.07894766370037126
Startup_4017,2004-01-01,Japan,Asia,Energy,Series A,Growth Stage,Small,High,Medium,Medium,"Python, AI",145.0,685.0,621.0,24.43,50.0,3014290.0,0.9052478134110787,0.21137026239067055,35.61224489795919,12.176470588235293,2.843137254901961,479.01960784313724,0.23311897106109325,39.27652733118971,4.2534246575342465,59103.72549019608,7.0,0,0,1,1,-0.5719862604146333,-0.03429221710378849
Startup_4018,2000-01-01,Germany,Europe,FinTech,Series C,Growth Stage,Large,High,Medium,Medium,"Node.js, React",172.0,3185.0,523.0,17.09,55.0,4289721.0,0.16415568110483364,0.05398618957940992,5.364092906465788,9.339285714285714,3.0714285714285716,305.17857142857144,0.3282442748091603,32.61450381679389,3.023121387283237,76602.16071428571,3.0,0,0,1,1,-0.599217876412914,-0.2627135875930931
Startup_4019,2004-01-01,Brazil,South America,Gaming,Series C,Growth Stage,Large,High,Medium,High,"PHP, Laravel",150.0,3163.0,810.0,43.67,29.0,3149599.0,0.25600505689001263,0.04740834386852086,13.802149178255373,27.0,5.0,1455.6666666666667,0.18495684340320592,53.847102342786684,5.364238410596027,104986.63333333333,1.0,1,1,4,1,0.026594580304659474,-0.23226533802702884
Startup_4020,2008-01-01,India,Asia,EdTech,IPO,Late Stage,Large,Low,High,High,"Java, Spring",450.0,3161.0,131.0,46.9,82.0,1424710.0,0.041429475015812775,0.14231499051233396,14.832384566729917,1.5783132530120483,5.421686746987952,565.0602409638554,3.409090909090909,355.3030303030303,0.29046563192904656,17165.180722891568,6.0,0,0,1,1,-0.7150630944966199,-0.23027626311725738
Startup_4021,2006-01-01,France,Europe,Energy,Series C,Growth Stage,Large,Low,Low,High,"C++, ML",124.0,2520.0,187.0,39.86,87.0,1219990.0,0.07417691392304641,0.04918683062276874,15.811186037286792,2.125,1.4090909090909092,452.95454545454544,0.6595744680851063,212.0212765957447,1.496,13863.522727272728,8.0,1,1,1,1,-0.8520323939747952,-0.24992147570551976
Startup_4022,2006-01-01,China,Asia,EdTech,Seed,Early Stage,Medium,High,Low,Medium,"Java, Spring",123.0,1853.0,790.0,14.49,13.0,3015574.0,0.4261057173678533,0.06634304207119741,7.815533980582524,56.42857142857143,8.785714285714286,1035.0,0.1554993678887484,18.31858407079646,6.370967741935484,215398.14285714287,4.0,1,0,4,1,0.6634126690231035,-0.222460591734725
Startup_4023,2015-01-01,China,Asia,EdTech,Series B,Growth Stage,Large,Low,Low,Low,"Node.js, React",87.0,4440.0,149.0,10.22,65.0,1495024.0,0.03355100202657059,0.019590182391353298,2.301283494708399,2.257575757575758,1.3181818181818181,154.84848484848484,0.58,68.13333333333334,1.6931818181818181,22651.878787878788,9.0,1,1,1,1,-0.9062570159738427,-0.2974058144209433
Startup_4024,2000-01-01,UK,Europe,Healthcare,Seed,Early Stage,Medium,Low,High,High,"Node.js, React",451.0,1569.0,82.0,28.96,25.0,4363206.0,0.05222929936305733,0.2872611464968153,18.445859872611464,3.1538461538461537,17.346153846153847,1113.8461538461538,5.433734939759036,348.9156626506024,0.18141592920353983,167815.61538461538,2.0,0,1,4,1,0.13375982325742425,-0.18342122067384536
Startup_4025,2003-01-01,India,Asia,FoodTech,IPO,Late Stage,Medium,Medium,High,Low,"PHP, Laravel",258.0,1240.0,369.0,1.07,10.0,4076403.0,0.29734085414987915,0.20789685737308622,0.8622078968573731,33.54545454545455,23.454545454545453,97.27272727272727,0.6972972972972973,2.891891891891892,1.4247104247104247,370582.0909090909,1.0,1,0,4,1,0.9191680913423118,-0.22163602330595059
Startup_4026,2019-01-01,Germany,Europe,AI,Series C,Growth Stage,Large,High,High,Medium,"Java, Spring",442.0,3790.0,876.0,14.21,8.0,4247660.0,0.23107359535742547,0.11659192825112108,3.748351358480612,97.33333333333333,49.111111111111114,1578.888888888889,0.5039908779931584,16.20296465222349,1.9774266365688487,471962.22222222225,9.0,0,1,4,1,2.976583942151369,-0.2599164337502261
Startup_4027,2000-01-01,India,Asia,Logistics,IPO,Late Stage,Medium,High,High,High,"C++, ML",488.0,1786.0,989.0,40.45,51.0,1640465.0,0.553441522104085,0.2730833799664242,22.635702294348068,19.01923076923077,9.384615384615385,777.8846153846154,0.49292929292929294,40.85858585858586,2.0224948875255624,31547.403846153848,7.0,0,0,4,1,-0.3194912335218695,-0.0983119707792549
Startup_4028,2009-01-01,Australia,Oceania,AI,IPO,Late Stage,Large,Medium,Medium,High,"Python, AI",148.0,4370.0,284.0,35.01,79.0,1755385.0,0.0649736902310684,0.03385952871196522,8.009608785175017,3.55,1.85,437.625,0.519298245614035,122.84210526315789,1.9060402684563758,21942.3125,5.0,0,0,1,1,-0.8077865103322405,-0.27463619483917906
Startup_4029,2007-01-01,USA,North America,Logistics,Seed,Early Stage,Large,Medium,Low,High,"Java, Spring",85.0,3522.0,277.0,47.52,54.0,3703790.0,0.0786261708770934,0.024127164348566564,13.48850411581039,5.036363636363636,1.5454545454545454,864.0,0.3057553956834532,170.93525179856115,3.2209302325581395,67341.63636363637,6.0,1,1,1,1,-0.573221701316568,-0.263461913861129
Startup_4030,2000-01-01,Germany,Europe,Healthcare,Series B,Growth Stage,Medium,High,High,Low,"PHP, Laravel",267.0,2293.0,987.0,3.54,65.0,4272226.0,0.4302528334786399,0.11639058413251961,1.5431560592850915,14.954545454545455,4.045454545454546,53.63636363636363,0.2702429149797571,3.582995951417004,3.6828358208955225,64730.69696969697,6.0,0,0,1,1,-0.6003110175501278,-0.2131821386424652
Startup_4031,2000-01-01,USA,North America,Healthcare,IPO,Late Stage,Large,High,Medium,High,"Python, AI",171.0,3651.0,981.0,42.34,10.0,2110121.0,0.2686199342825849,0.046823658269441404,11.593647316538883,89.18181818181819,15.545454545454545,3849.090909090909,0.17413441955193482,43.116089613034625,5.703488372093023,191829.18181818182,5.0,1,1,4,1,1.8796871932815735,-0.2435082458198736
Startup_4032,2005-01-01,Germany,Europe,Healthcare,Series A,Growth Stage,Small,Medium,High,High,"Java, Spring",303.0,658.0,428.0,35.22,84.0,4619978.0,0.6494688922610015,0.4597875569044006,53.44461305007587,5.035294117647059,3.5647058823529414,414.3529411764706,0.7062937062937062,82.0979020979021,1.4078947368421053,54352.68235294118,4.0,0,0,1,1,-0.6663353492016477,0.04254263374741604
Startup_4033,2017-01-01,Australia,Oceania,FoodTech,Series A,Growth Stage,Small,High,High,Medium,"Python, AI",261.0,278.0,789.0,14.29,3.0,3617989.0,2.827956989247312,0.9354838709677419,51.21863799283154,197.25,65.25,3572.5,0.330379746835443,18.088607594936708,3.0114503816793894,904497.25,9.0,1,1,0,3,6.233656116514814,0.45628550785117045
Startup_4034,2000-01-01,Japan,Asia,Tech,Seed,Early Stage,Large,Low,Low,Medium,"C++, ML",107.0,4839.0,193.0,14.06,99.0,1963019.0,0.03987603305785124,0.022107438016528924,2.9049586776859506,1.93,1.07,140.6,0.5515463917525774,72.47422680412372,1.787037037037037,19630.19,2.0,1,1,1,1,-0.9279484922232172,-0.29408710305443037
Startup_4035,2011-01-01,Germany,Europe,AI,Seed,Early Stage,Medium,Low,High,High,"PHP, Laravel",450.0,2283.0,153.0,25.98,83.0,2876977.0,0.0669877408056042,0.19702276707530647,11.37478108581436,1.8214285714285714,5.357142857142857,309.2857142857143,2.9220779220779223,168.7012987012987,0.3392461197339246,34249.72619047619,5.0,1,0,1,1,-0.7357236966261643,-0.2199525177682498
Startup_4036,2004-01-01,USA,North America,AI,Seed,Early Stage,Large,High,Medium,Low,"PHP, Laravel",132.0,2908.0,955.0,9.71,34.0,3997100.0,0.32829150910965965,0.04537641801306291,3.3379168099003094,27.285714285714285,3.7714285714285714,277.42857142857144,0.13807531380753138,10.156903765690377,7.180451127819549,114202.85714285714,1.0,1,1,4,1,-0.27364291738291124,-0.24676878492987722
Startup_4037,2000-01-01,France,Europe,Tech,IPO,Late Stage,Medium,High,High,Low,"Java, Spring",440.0,1916.0,533.0,10.04,78.0,3445126.0,0.27803860198226393,0.22952529994783516,5.237350026082421,6.746835443037975,5.569620253164557,127.0886075949367,0.8239700374531835,18.801498127340825,1.2086167800453516,43609.18987341772,7.0,1,0,1,1,-0.6966374730116691,-0.19310524233984022
Startup_4038,2001-01-01,Canada,North America,FoodTech,Series B,Growth Stage,Small,Low,Low,High,"Python, AI",91.0,761.0,230.0,39.56,58.0,3554104.0,0.30183727034120733,0.1194225721784777,51.91601049868766,3.8983050847457625,1.5423728813559323,670.5084745762712,0.3939393939393939,171.25541125541125,2.5,60239.05084745763,1.0,0,0,1,1,-0.6529475475737927,-0.11347451934568417
Startup_4039,2013-01-01,USA,North America,FoodTech,Series B,Growth Stage,Small,High,Medium,Medium,"C++, ML",249.0,423.0,731.0,16.18,40.0,458956.0,1.724056603773585,0.5872641509433962,38.160377358490564,17.829268292682926,6.073170731707317,394.6341463414634,0.3401639344262295,22.103825136612024,2.924,11194.048780487805,1.0,1,0,1,1,-0.5651914804872216,0.20691114695525795
Startup_4040,2022-01-01,UK,Europe,Tech,Series B,Growth Stage,Medium,High,High,High,"C++, ML",388.0,1462.0,820.0,49.11,1.0,3339355.0,0.5604921394395078,0.2652084757347915,33.56801093643199,410.0,194.0,24555.0,0.4725943970767357,59.817295980511574,2.107969151670951,1669677.5,5.0,1,0,0,3,19.3004699935424,-0.15393725454391444
Startup_4041,2002-01-01,China,Asia,Tech,Series A,Growth Stage,Small,High,High,High,"Python, AI",473.0,1200.0,968.0,47.98,33.0,3368240.0,0.8059950041631974,0.3938384679433805,39.950041631973356,28.470588235294116,13.911764705882353,1411.1764705882354,0.48813209494324045,49.51496388028896,2.042194092827004,99065.88235294117,3.0,1,1,4,1,0.24416063239186908,0.01238455430027915
Startup_4042,2010-01-01,Australia,Oceania,Tech,Series C,Growth Stage,Small,Low,Low,High,"C++, ML",59.0,352.0,137.0,32.21,48.0,753506.0,0.3881019830028329,0.1671388101983003,91.24645892351275,2.795918367346939,1.2040816326530612,657.3469387755102,0.427536231884058,233.40579710144928,2.283333333333333,15377.673469387755,7.0,1,1,1,1,-0.7935211403861047,0.006326000104152151
Startup_4043,2016-01-01,India,Asia,Logistics,Seed,Early Stage,Large,High,High,Medium,"Python, AI",257.0,3635.0,561.0,25.22,60.0,3989188.0,0.1542904290429043,0.07068206820682069,6.936193619361936,9.19672131147541,4.213114754098361,413.44262295081967,0.45729537366548045,44.87544483985765,2.1744186046511627,65396.524590163935,2.0,1,1,1,1,-0.5735297773152976,-0.25538283761382874
Startup_4044,2002-01-01,Canada,North America,AI,IPO,Late Stage,Large,Medium,Low,High,"Java, Spring",3.0,4409.0,313.0,41.39,10.0,2349364.0,0.0709750566893424,0.0006802721088435374,9.38548752834467,28.454545454545453,0.2727272727272727,3762.7272727272725,0.009554140127388535,131.81528662420382,78.25,213578.54545454544,1.0,0,1,4,1,0.7349255051864569,-0.24718620694062643
Startup_4045,2012-01-01,France,Europe,FinTech,IPO,Late Stage,Large,High,High,Medium,"PHP, Laravel",463.0,4177.0,680.0,24.12,44.0,2787065.0,0.1627573001436094,0.11081857348013403,5.773097175682144,15.11111111111111,10.28888888888889,536.0,0.6798825256975036,35.418502202643175,1.4655172413793103,61934.77777777778,4.0,1,0,4,1,-0.3268841141449125,-0.24531876090075735
Startup_4046,2003-01-01,China,Asia,Energy,IPO,Late Stage,Medium,Low,Low,High,"Java, Spring",27.0,2341.0,46.0,36.91,9.0,4629653.0,0.01964133219470538,0.01152860802732707,15.7600341588386,4.6,2.7,3691.0,0.574468085106383,785.3191489361702,1.6428571428571428,462965.3,7.0,0,0,4,1,1.1926407659023133,-0.2813340239463734
Startup_4047,2013-01-01,China,Asia,FoodTech,Series C,Growth Stage,Small,High,High,Medium,"Node.js, React",330.0,84.0,829.0,22.88,16.0,936024.0,9.75294117647059,3.8823529411764706,269.1764705882353,48.76470588235294,19.41176470588235,1345.8823529411766,0.39759036144578314,27.566265060240966,2.504531722054381,55060.23529411765,8.0,1,0,4,1,0.514049016389038,2.918645167647272
Startup_4048,2006-01-01,India,Asia,Logistics,Seed,Early Stage,Small,Medium,Low,High,"C++, ML",113.0,890.0,470.0,36.94,60.0,3667070.0,0.5274971941638609,0.12682379349046016,41.45903479236812,7.704918032786885,1.8524590163934427,605.5737704918033,0.23991507430997877,78.42887473460722,4.12280701754386,60115.901639344265,8.0,0,0,1,1,-0.6171980978029871,-0.10181475084870406
Startup_4049,2004-01-01,Australia,Oceania,EdTech,IPO,Late Stage,Small,Medium,High,High,"C++, ML",271.0,266.0,388.0,46.81,87.0,4565279.0,1.453183520599251,1.0149812734082397,175.3183520599251,4.409090909090909,3.0795454545454546,531.9318181818181,0.6966580976863753,120.33419023136247,1.4264705882352942,51878.170454545456,6.0,0,1,1,1,-0.6599138055251959,0.6094178620917974
Startup_4050,2017-01-01,Japan,Asia,Logistics,Series B,Growth Stage,Small,Low,Low,Low,"Python, AI",8.0,844.0,117.0,0.25,7.0,2329786.0,0.13846153846153847,0.009467455621301775,0.2958579881656805,14.625,1.0,31.25,0.06779661016949153,2.1186440677966103,13.0,291223.25,8.0,1,0,4,1,-0.10510284577127509,-0.2958900500189651
Startup_4051,2011-01-01,China,Asia,EdTech,Series B,Growth Stage,Small,Medium,Low,High,"Java, Spring",7.0,541.0,405.0,35.63,4.0,4268716.0,0.7472324723247232,0.012915129151291513,65.7380073800738,81.0,1.4,7126.0,0.017241379310344827,87.75862068965517,50.625,853743.2,6.0,1,0,0,3,3.9351852637130365,-0.05818235261044378
Startup_4052,2013-01-01,USA,North America,FoodTech,Seed,Early Stage,Small,Low,High,High,"Node.js, React",328.0,747.0,46.0,28.42,58.0,4478115.0,0.06149732620320856,0.4385026737967914,37.99465240641711,0.7796610169491526,5.559322033898305,481.6949152542373,6.9787234042553195,604.6808510638298,0.1398176291793313,75900.25423728813,4.0,1,0,1,1,-0.5801781328411417,-0.08824526536953205
Startup_4053,2019-01-01,Japan,Asia,FinTech,Seed,Early Stage,Small,High,Medium,High,"Node.js, React",162.0,927.0,602.0,38.84,69.0,3449969.0,0.6487068965517241,0.17456896551724138,41.85344827586207,8.6,2.3142857142857145,554.8571428571429,0.26865671641791045,64.41127694859038,3.6932515337423313,49285.27142857143,7.0,0,1,1,1,-0.6351016708021496,-0.06854120354308314
Startup_4054,2007-01-01,Brazil,South America,AI,Series B,Growth Stage,Small,Medium,High,High,"C++, ML",304.0,1019.0,318.0,38.24,41.0,4811285.0,0.31176470588235294,0.2980392156862745,37.490196078431374,7.571428571428571,7.238095238095238,910.4761904761905,0.9529780564263323,119.87460815047022,1.042622950819672,114554.40476190476,9.0,1,0,4,1,-0.26276188126935396,-0.09515468767427289
Startup_4055,2021-01-01,Germany,Europe,Tech,Series B,Growth Stage,Large,High,High,High,"PHP, Laravel",485.0,2935.0,666.0,42.12,63.0,4740713.0,0.2268392370572207,0.1651907356948229,14.346049046321525,10.40625,7.578125,658.125,0.7271364317841079,63.14842578710645,1.3703703703703705,74073.640625,6.0,1,0,1,1,-0.3894885890167441,-0.19974101015031767
Startup_4056,2004-01-01,China,Asia,Gaming,Seed,Early Stage,Medium,High,High,High,"Python, AI",410.0,1551.0,981.0,35.06,94.0,3350836.0,0.6320876288659794,0.26417525773195877,22.59020618556701,10.326315789473684,4.315789473684211,369.05263157894734,0.4175152749490835,35.70264765784114,2.386861313868613,35271.95789473684,1.0,1,1,1,1,-0.6458864341041138,-0.08902490979014546
Startup_4057,2006-01-01,UK,Europe,EdTech,Series A,Growth Stage,Small,Low,High,Medium,"Java, Spring",368.0,414.0,104.0,20.47,4.0,1122737.0,0.25060240963855424,0.8867469879518072,49.325301204819276,20.8,73.6,4094.0,3.5047619047619047,194.95238095238096,0.28184281842818426,224547.4,9.0,1,1,4,1,2.6420617983314005,0.09929992521418003
Startup_4058,2011-01-01,Germany,Europe,Energy,Series B,Growth Stage,Large,Low,High,Low,"PHP, Laravel",322.0,3675.0,54.0,3.22,21.0,2018238.0,0.014689880304679,0.08759521218715996,0.8759521218715995,2.4545454545454546,14.636363636363637,146.36363636363637,5.8545454545454545,58.54545454545455,0.16718266253869968,91738.09090909091,6.0,0,0,4,1,-0.3847863179157823,-0.28945135357293994
Startup_4059,2005-01-01,UK,Europe,Gaming,Series C,Growth Stage,Small,Medium,High,High,"C++, ML",399.0,13.0,292.0,35.46,71.0,3229029.0,20.857142857142858,28.5,2532.8571428571427,4.055555555555555,5.541666666666667,492.5,1.3617747440273038,121.02389078498294,0.73,44847.625,8.0,0,1,3,4,-0.516288559533974,17.16209025273553
Startup_4060,2021-01-01,Australia,Oceania,E-commerce,Series B,Growth Stage,Medium,High,High,Medium,"C++, ML",278.0,1304.0,881.0,15.71,87.0,1114638.0,0.675095785440613,0.21302681992337164,12.03831417624521,10.011363636363637,3.159090909090909,178.52272727272728,0.31519274376417233,17.811791383219955,3.1577060931899643,12666.34090909091,4.0,1,1,1,1,-0.7861164306444101,-0.12111584140479088
Startup_4061,2014-01-01,USA,North America,Logistics,Series C,Growth Stage,Small,High,High,High,"C++, ML",335.0,1119.0,608.0,27.9,67.0,4127944.0,0.5428571428571428,0.29910714285714285,24.910714285714285,8.941176470588236,4.926470588235294,410.29411764705884,0.5500821018062397,45.8128078817734,1.8095238095238095,60705.05882352941,4.0,0,1,1,1,-0.5705210231701245,-0.08764783848698116
Startup_4062,2011-01-01,Japan,Asia,EdTech,IPO,Late Stage,Small,High,Low,Low,"Java, Spring",49.0,716.0,598.0,8.37,17.0,4085614.0,0.8340306834030683,0.06834030683403068,11.673640167364017,33.22222222222222,2.7222222222222223,465.0,0.08180300500834725,13.973288814691152,11.96,226978.55555555556,7.0,1,0,4,1,0.10989247226787609,-0.14793725180723938
Startup_4063,2014-01-01,India,Asia,AI,Series A,Growth Stage,Large,High,Low,High,"PHP, Laravel",9.0,4397.0,916.0,47.04,49.0,4480290.0,0.20827648931332424,0.0020463847203274215,10.695770804911323,18.32,0.18,940.8,0.009814612868047983,51.29770992366412,91.6,89605.8,5.0,0,0,1,1,-0.4315677791893221,-0.21240956447261924
Startup_4064,2001-01-01,Germany,Europe,FoodTech,Seed,Early Stage,Large,High,Medium,High,"Python, AI",254.0,4607.0,883.0,25.73,72.0,1591751.0,0.1916232638888889,0.055121527777777776,5.583767361111111,12.095890410958905,3.4794520547945207,352.4657534246575,0.2873303167420814,29.10633484162896,3.462745098039216,21804.80821917808,6.0,0,0,1,1,-0.6859575873030218,-0.2555366389692341
Startup_4065,2000-01-01,India,Asia,Gaming,Series C,Growth Stage,Large,Medium,High,Medium,"C++, ML",375.0,4597.0,396.0,23.75,65.0,3560461.0,0.0861244019138756,0.08155719878207916,5.1652892561983474,6.0,5.681818181818182,359.8484848484849,0.9445843828715366,59.82367758186398,1.053191489361702,53946.378787878784,6.0,0,0,1,1,-0.6177234504055783,-0.26627847242152447
Startup_4066,2000-01-01,India,Asia,FoodTech,IPO,Late Stage,Large,Low,High,Medium,"Node.js, React",438.0,4439.0,180.0,13.58,52.0,4715448.0,0.04054054054054054,0.09864864864864865,3.0585585585585586,3.3962264150943398,8.264150943396226,256.22641509433964,2.4198895027624308,75.02762430939227,0.41002277904328016,88970.71698113208,3.0,0,0,1,1,-0.517363293649569,-0.2750515168099341
Startup_4067,2005-01-01,India,Asia,Energy,Series B,Growth Stage,Large,High,Low,High,"PHP, Laravel",22.0,2922.0,559.0,33.62,13.0,3892570.0,0.19124187478617857,0.00752651385562778,11.501881628463908,39.92857142857143,1.5714285714285714,2401.4285714285716,0.039285714285714285,60.035714285714285,24.304347826086957,278040.71428571426,2.0,1,1,4,1,0.7729490390962761,-0.25688101826143833
Startup_4068,2013-01-01,Japan,Asia,Logistics,IPO,Late Stage,Large,Low,High,High,"PHP, Laravel",322.0,3982.0,51.0,34.51,95.0,4781454.0,0.012804418779814211,0.08084358523725835,8.664323374340949,0.53125,3.3541666666666665,359.4791666666667,6.1923076923076925,663.6538461538462,0.15789473684210525,49806.8125,9.0,1,1,1,1,-0.7388122497574957,-0.26834678576250093
Startup_4069,2010-01-01,USA,North America,AI,Series A,Growth Stage,Medium,Medium,Medium,Medium,"PHP, Laravel",200.0,2338.0,494.0,22.05,8.0,2290173.0,0.21120136810602821,0.08550662676357418,9.427105600684053,54.888888888888886,22.22222222222222,2450.0,0.40404040404040403,44.54545454545455,2.45771144278607,254463.66666666666,3.0,1,1,4,1,1.4382579586081856,-0.2465374208453818
Startup_4070,2020-01-01,Germany,Europe,AI,Series A,Growth Stage,Large,High,High,High,"PHP, Laravel",361.0,3420.0,885.0,49.97,16.0,2950892.0,0.25869628763519437,0.10552470038000585,14.606840105232388,52.05882352941177,21.235294117647058,2939.4117647058824,0.4074492099322799,56.39954853273138,2.4447513812154695,173581.88235294117,8.0,1,1,4,1,1.2917305155476808,-0.21759928066415649
Startup_4071,2013-01-01,Germany,Europe,Gaming,Series A,Growth Stage,Large,High,Low,Low,"C++, ML",29.0,3694.0,673.0,0.89,31.0,25345.0,0.18213802435723953,0.007848443843031122,0.2408660351826793,21.03125,0.90625,27.8125,0.04302670623145401,1.3204747774480712,22.433333333333334,792.03125,8.0,1,1,1,1,-0.790321738327087,-0.27371626056840964
Startup_4072,2004-01-01,India,Asia,Logistics,Seed,Early Stage,Large,Low,High,High,"Java, Spring",287.0,2564.0,215.0,41.35,3.0,3950127.0,0.08382066276803118,0.11189083820662768,16.120857699805068,53.75,71.75,10337.5,1.3287037037037037,191.4351851851852,0.7465277777777778,987531.75,4.0,0,1,0,3,6.540600120527865,-0.26329090352002327
Startup_4073,2014-01-01,France,Europe,Tech,Series A,Growth Stage,Large,Low,Low,Medium,"C++, ML",42.0,3657.0,159.0,22.24,52.0,4463319.0,0.04346637506834336,0.011481683980317113,6.079825041006014,3.0,0.7924528301886793,419.62264150943395,0.2625,139.0,3.697674418604651,84213.56603773584,1.0,1,1,1,1,-0.6853840434028511,-0.29029658590053325
Startup_4074,2016-01-01,France,Europe,Tech,IPO,Late Stage,Small,High,High,Medium,"PHP, Laravel",308.0,40.0,837.0,18.68,11.0,4938415.0,20.414634146341463,7.512195121951219,455.609756097561,69.75,25.666666666666668,1556.6666666666667,0.36754176610978523,22.291169451073987,2.70873786407767,411534.5833333333,5.0,1,1,4,1,1.9210226617061628,6.008175352563602
Startup_4075,2022-01-01,Australia,Oceania,AI,Seed,Early Stage,Small,High,Medium,Medium,"C++, ML",150.0,420.0,628.0,14.41,80.0,4486605.0,1.491686460807601,0.35629453681710216,34.228028503562946,7.753086419753086,1.8518518518518519,177.90123456790124,0.2384737678855326,22.9093799682035,4.158940397350993,55390.18518518518,8.0,0,1,1,1,-0.7357519037128806,0.09355102057298717
Startup_4076,2004-01-01,Australia,Oceania,Energy,Seed,Early Stage,Large,Low,Low,Medium,"PHP, Laravel",55.0,4893.0,35.0,15.71,38.0,1000423.0,0.007151614221495709,0.011238250919493258,3.210053126277074,0.8974358974358975,1.4102564102564104,402.8205128205128,1.5277777777777777,436.3888888888889,0.625,25651.871794871793,9.0,0,0,1,1,-0.8452554688712551,-0.3000101888934817
